Date,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
26/06/2015,30.57779244,28.92363693,27.52267886,26.40609055,26.74390393,27.99133993,34.43052868,43.52873142,44.75593342,42.08221211,40.98082678,40.58767155,37.53722413,34.74970832,32.99291083,33.58070694,34.75124065,38.07790199,40.48804438,41.2257986,39.91787575,37.66935207,37.73766399,32.17753801
27/06/2015,32.15350426,29.81383443,28.37533901,27.07511212,26.35302899,26.09461031,25.45827148,28.43967666,33.69030773,38.04455537,39.18171669,38.71422986,34.81130762,30.11724241,26.18694338,23.45277971,23.56922613,23.15398827,21.64875818,23.9908121,27.00977955,26.76544124,31.00014827,28.21245023
28/06/2015,21.13679685,16.3340101,13.69171569,12.14680991,11.70391522,12.02041162,9.345323883,10.84502948,12.35246795,13.314767,12.43569031,14.40725098,13.49930557,11.38136911,11.53714194,14.96181903,18.09268549,24.65539969,30.24918608,36.0592132,37.19064958,36.15261374,37.81533049,32.33130113
29/06/2015,30.54052916,28.50566258,27.43169097,25.16350392,24.68514381,26.52688784,35.08304021,44.56394651,47.04956064,45.0249579,42.32782832,40.27355908,36.51375505,34.56658377,32.90905467,32.84258176,33.31233224,36.7367547,40.77995773,42.25025904,42.10510871,40.34486933,39.65648895,33.48986195
30/06/2015,31.135261,29.10280021,28.03276355,26.65341323,26.49456608,28.06797392,35.4959533,44.83030336,46.11730038,41.55218791,38.43975941,38.33352884,34.52435298,33.6545608,32.53902924,33.460158,34.30213618,38.03001846,42.30272235,43.72144423,42.41810605,40.44373767,40.10712092,33.01652234
01/07/2015,30.35942237,28.12595509,27.06278193,25.55420209,25.36999484,27.21302834,34.2737489,41.57339268,41.93234129,37.54631342,34.73022758,34.0157972,30.43689945,30.07392702,28.77975006,29.75795833,30.92431798,35.29682933,35.27821249,37.94715867,35.75974466,32.43685047,31.86069421,26.85561923
02/07/2015,25.2778716,22.35039068,20.94799054,19.47382409,20.26373407,23.35804716,30.48146832,39.47766283,41.38482981,37.23089282,34.67044239,34.09355445,30.3890649,30.19872115,29.94375851,31.2907223,32.20743904,36.8408987,39.39600582,42.53285575,39.63377426,35.95013633,35.27801389,28.31807372
03/07/2015,26.82142059,25.32035418,24.29545227,24.08385509,24.99394358,27.09442811,33.83611391,41.51314571,42.87077885,38.93763851,36.90292662,35.12374485,32.17660215,30.70359016,29.74415288,31.64081129,33.26941602,38.98595726,42.64808242,46.07227212,44.0469009,40.81857755,40.84729552,34.0239182
04/07/2015,41.33700913,38.29152831,36.79957816,36.8200212,34.91386832,33.13136796,34.00370443,38.51998668,40.32137489,39.94429114,38.08599289,37.03026175,33.56550029,31.06659246,30.66511966,32.65366482,36.20537591,43.02878866,48.56972776,48.24198281,46.04420128,44.11074746,45.32840842,37.31530701
05/07/2015,30.5301042,27.30684779,25.43636627,24.42627383,23.79959585,23.30528411,21.16814126,22.14783494,23.93390048,22.69962147,23.4050691,24.77255082,23.01474986,20.02713253,18.92910367,20.59248296,25.05581124,32.21173472,36.77038437,37.91897996,37.61671773,34.02517725,36.50696875,30.75126761
06/07/2015,24.39259737,21.1177904,18.36707726,15.71950261,15.55492752,18.7945242,29.41805581,38.85195255,41.56410448,37.35047487,35.29634533,35.28087914,30.96838581,30.388557,29.17671483,30.16499602,31.52464707,36.89413138,40.98017814,44.99882029,45.4274751,44.7467517,47.2416346,38.84024595
07/07/2015,41.6736504,37.33762759,36.19894966,34.6236802,33.49905116,34.85934837,42.88740191,53.70701083,53.1696193,46.76207473,43.17580913,42.31625841,38.12847206,36.63669692,35.72545328,37.44332079,39.00830997,44.20301934,48.31462019,49.31782279,46.32604957,41.90822951,39.17035312,30.30478582
08/07/2015,32.30870856,29.58000714,27.10592541,24.9933919,25.34216844,28.14119811,33.42847271,42.04971659,45.60166328,41.57571113,37.74881024,36.45769173,33.17225952,32.17286467,30.72016444,31.52679218,33.58386975,38.62106863,39.08855513,42.17705018,40.05529816,37.76314499,37.83967586,31.7376162
09/07/2015,25.07468616,21.54007536,18.8431863,18.33508912,17.95757327,21.02570691,31.05165945,38.71900757,40.34017047,34.64096312,30.28601292,28.06752139,23.19290447,22.69587789,22.64046462,23.01815506,24.52685593,29.61226591,31.96559885,38.23084476,36.71969178,34.12554586,34.95476521,29.36725791
10/07/2015,22.36697813,17.82648705,13.46712046,10.16802538,11.40606812,16.63318597,26.82679186,33.84375847,36.97187583,32.63667816,29.50816744,28.13699187,24.92446235,23.5536693,22.8086797,24.24385032,25.23181959,32.13810855,38.90082842,42.53172662,42.99023498,42.44688136,44.58585883,38.68275027
11/07/2015,36.64792999,33.72813795,32.68614964,33.26459802,30.96652496,29.65472073,31.06699752,34.28759285,35.3627338,35.27889356,34.07691952,33.82922977,31.08350811,28.51762667,26.9703315,27.94207673,29.26072154,35.25871089,40.83845674,43.86542456,43.14630815,41.36381606,41.08173904,34.38011137
12/07/2015,32.61070008,28.89356291,26.88862532,24.92455786,23.92454426,22.15304105,17.62889686,14.38854788,18.28965073,21.62376466,24.12853987,27.25634297,26.94557111,24.26151279,22.89793141,22.29292189,22.96472846,27.29161318,28.52175492,33.69181483,35.37820551,35.93024921,38.59035058,33.91906639
13/07/2015,31.3610362,28.79246336,28.41526277,26.29045697,25.6364374,28.42634277,37.36540312,45.32174689,48.51465568,47.24291241,45.80520964,46.97151922,46.61077361,45.97383791,43.73724391,43.01945341,44.06942086,47.23242482,50.051397,50.20661134,46.92298984,44.07666514,43.37751198,37.70578406
14/07/2015,31.17656906,29.08615899,27.05731813,25.44601819,25.69460035,28.31844894,35.74017684,46.82093015,52.70737833,55.34995186,55.20884571,57.43679075,53.03432069,49.94090893,46.51554287,43.74291706,41.36132905,42.69657395,44.39403664,47.10457617,46.3757466,44.17703188,44.21199867,37.80395789
15/07/2015,31.45914976,29.06207467,26.91030917,25.14265951,25.28095363,28.17385117,36.10293053,46.71311168,50.69469834,47.5968811,44.89401648,44.6335861,41.29942801,39.86366428,37.93924153,36.61350311,36.56203224,40.89708015,45.12314292,48.50617943,46.79251334,46.1392502,45.22465945,37.981452
16/07/2015,39.08185158,36.32186975,34.13273088,32.28952963,32.13774317,34.99960654,40.28966347,51.77811896,54.96954252,52.59908247,49.03579835,48.04602118,44.12542861,41.11654493,38.88963057,38.78869557,39.15957784,42.79844469,47.34127077,50.55423311,47.89903014,46.78232774,44.89830853,37.54243249
17/07/2015,36.23896914,32.78348118,31.46840537,29.25702289,29.00223474,31.29219928,38.03121987,48.41524513,49.81612966,46.17025063,43.52121898,41.25164305,36.19002478,33.19451428,31.2028909,32.30595306,33.02631128,38.29307353,41.09526282,44.34613944,43.03586276,41.47340094,42.34753912,37.57578879
18/07/2015,35.44033605,32.16117409,30.76547976,29.71243932,28.75592526,29.93374566,30.05239604,33.18985011,36.53740961,37.03871021,36.06146955,35.3512985,32.38567462,29.55106465,27.87851004,28.44134588,29.29200192,35.41962221,39.88577787,41.19739181,41.00256756,40.97960673,44.84987214,39.43519252
19/07/2015,37.32531559,32.99349843,31.12655987,29.48990258,28.42225647,27.5164664,24.48970962,27.07626281,32.86788784,37.17471454,39.21759034,42.32325527,39.42571086,35.01415145,30.92578807,27.14616197,24.80437451,25.55538752,27.07381716,30.26378798,33.92977697,34.47868627,37.96637571,31.60656203
20/07/2015,25.88059445,23.00465769,21.77908663,20.09324092,19.74275269,24.52093228,32.90024823,41.45505033,42.74815022,39.6136877,36.45530212,37.65153085,35.41208821,35.29371988,35.36836225,37.58977977,40.40806235,46.80900551,50.47595674,55.73205818,51.64748821,49.75443164,50.04487308,40.36597574
21/07/2015,33.67774037,31.22411698,27.77323038,25.34143035,24.7608007,27.31960006,33.19090834,45.13686669,47.53759727,45.06825559,43.43713058,43.96450023,40.89145602,38.83254401,37.37896375,37.5339422,38.24228903,42.43753331,44.45266217,47.73149446,49.34331419,49.64203773,49.01102995,42.5861003
22/07/2015,40.89330786,38.42909973,35.56448647,33.2208991,32.83776381,35.46993635,42.61394607,53.84657292,54.78481206,49.92186373,47.11826306,47.37381922,43.5351096,42.06379893,41.69650219,43.95198046,46.30402492,51.12521804,55.564378,59.66362837,54.21065646,52.4899417,49.66820321,42.2546102
23/07/2015,35.36260786,33.75537005,31.6792655,29.88368106,29.25962868,32.70217378,39.76628591,51.88974801,55.22743815,52.55988969,50.47731871,50.8922174,47.87395835,46.04202402,43.89633684,44.09620314,44.8063593,50.3621554,51.26590879,54.10182387,54.00153031,52.94260371,52.13874309,46.50990456
24/07/2015,39.31136893,37.12475943,35.50296107,32.68696534,32.18454051,35.4996096,41.38782044,50.48131618,52.97758029,50.29040221,48.97716076,49.49744865,47.85095037,44.38702569,42.37637189,42.10105748,41.91962242,45.34700638,46.90498101,48.01869053,44.71643893,41.27347022,41.4153785,34.86783882
25/07/2015,29.07537896,26.27249951,23.94901594,21.75939941,21.31194931,23.37563136,23.89861996,27.66994347,32.96170635,35.84090151,34.6111756,33.15882391,28.94873825,24.32569373,21.44464865,21.94427487,23.45664542,28.36653846,26.86561489,27.85382226,30.00723018,28.89310858,29.90653341,25.53555886
26/07/2015,2.67616717,-5.766283333,-9.358996658,-12.35103588,-11.50253572,-7.917185766,-5.968636925,-2.207964942,-0.196038467,-0.911171762,1.054818798,3.088787356,2.988507532,0.524156437,3.13625584,7.409202359,13.20887054,23.64576788,35.22386676,41.10765709,40.0934204,39.15386361,39.40806392,31.78227986
27/07/2015,28.11736532,24.48043087,21.83182101,18.97106519,19.41626497,22.01251066,31.35973977,39.21964937,42.14984936,41.87117878,41.55059272,40.7869214,35.98044128,32.9542281,30.67520738,29.52933601,28.89060645,31.5418012,33.95609358,33.12080502,35.83460768,33.72954524,32.04350792,26.25367722
28/07/2015,19.78870147,16.11321625,11.87965142,8.939179095,10.40926009,16.94843529,27.45786374,34.5399114,37.6118212,33.30902586,29.55704347,30.0391404,26.14759439,23.67194472,22.65068529,23.79556268,26.03504957,28.57216568,31.6553193,33.33837857,33.36448119,31.75599148,30.72152975,24.48134535
29/07/2015,22.01634727,18.44831301,15.55309065,13.46690878,14.6458191,19.51721031,27.53053801,35.10485765,38.51703353,34.35315211,31.54489904,28.7706085,24.87981361,21.70080367,19.71973543,19.74988014,19.24675197,24.04566996,27.8718083,29.2776489,30.58205546,29.97971214,28.92411291,22.20376532
30/07/2015,17.63957351,14.10805771,10.63374321,8.833977067,9.911013276,15.10909364,23.82420759,30.04622107,31.34056782,28.1506939,25.15095849,24.76505531,21.93644797,21.84563045,22.86431068,24.17402121,24.00922486,28.8745379,32.9699121,35.27831245,35.62319665,35.16389975,34.11271759,29.044454
31/07/2015,23.69662085,22.00318138,19.46815725,17.47441716,19.00904996,22.89168685,29.83105304,38.70027695,40.19326469,36.63961355,33.89711989,32.58761488,30.01321502,27.24322686,26.44379963,27.05802007,28.28818352,33.44672492,38.98753756,41.7507379,43.53268318,42.57656446,41.90210465,34.66721561
01/08/2015,29.66040252,27.08596565,25.76557289,24.49985807,23.92979123,23.72347295,25.66337217,27.94409759,29.62936724,29.16401548,26.1705148,23.71144342,21.14920231,19.22543325,18.83613458,21.21178741,25.18826787,30.99615219,37.09587289,39.39441661,38.27358863,36.24215883,35.36642063,30.11170581
02/08/2015,22.40428031,18.64822249,17.16873988,15.17014053,15.17541568,13.58662893,13.98173041,13.77996308,16.10610834,14.39963986,13.06513571,12.21345031,10.83973639,7.97834274,6.519303074,6.951641664,11.25560658,17.08850097,23.25528295,29.93440667,33.15073748,32.68825437,33.88095904,27.67278142
03/08/2015,18.81529041,15.12545875,13.80547041,12.24464787,13.31148532,16.65889672,28.38157528,34.37738753,34.88745366,31.59863504,28.7750411,27.62426999,24.88518785,23.53997023,22.9134258,23.31659954,24.88818975,27.65663624,29.6019496,33.71969533,34.77648257,32.99827622,30.75212816,21.85383913
04/08/2015,24.14032048,22.19595116,20.45950531,19.49058345,20.75111384,23.51249539,29.66117715,36.31319249,37.28602473,35.83546766,34.4068397,34.73494964,31.57219424,30.05860792,30.06508138,31.50031488,33.3562208,37.02849929,39.06356178,37.90481779,37.3743213,35.52326797,34.51441922,28.22387401
05/08/2015,27.33494353,25.57796995,24.31465328,22.72164166,24.04469668,27.16697011,33.0143794,41.44053063,44.18055232,42.5029886,38.97212912,37.5664572,33.91958291,32.58856631,31.95808599,32.55582154,33.43393705,37.14554758,40.47347003,42.89604321,43.36805204,41.44765501,39.14998633,29.63579682
06/08/2015,27.10642972,24.06203938,22.45431421,20.89640423,20.89741435,24.83310692,30.84062366,38.23072197,39.90593679,36.12795669,33.69824527,32.62595026,30.34304476,28.91602705,28.19629392,29.01207535,30.3981165,35.22321745,39.95895631,42.43172674,41.71028805,39.11903193,37.65494825,30.01081357
07/08/2015,32.47618614,30.48850265,29.31024491,27.29148163,27.48252299,29.95778731,38.01797448,45.63477419,46.70618326,42.77896363,40.32476319,38.84380957,35.83824842,32.69516378,30.82971032,32.78072247,33.61793581,37.69079408,41.38180038,42.75182802,41.70610427,39.84136033,39.21979456,33.26236575
08/08/2015,29.80847284,26.63735902,25.10386189,24.26641305,23.54073535,23.61386904,23.25537321,24.86821782,29.72811305,29.63404073,29.05431212,27.26410286,24.72976771,21.91146906,20.57436444,20.40826621,22.27489678,28.04908685,31.08915489,33.26118715,34.43909808,34.6509971,35.45206072,31.20239889
09/08/2015,28.35337894,25.68979898,24.657323,22.96564051,22.27878382,21.43273507,21.9358009,21.17551328,23.77828217,25.54009143,24.63382917,24.84918661,23.57602934,20.79132767,19.15801911,18.20773304,21.13967256,25.99159975,30.76836623,34.0023483,35.44029449,35.89228834,36.17954004,29.8828166
10/08/2015,28.82670605,27.30299595,26.58601949,24.9479175,24.69127597,27.00061738,35.61015882,43.46606307,45.54210606,43.20740365,41.06597117,40.47768195,37.86600855,36.21926956,34.87504358,34.93644493,35.86047775,40.11720498,42.85327787,44.99089197,42.34038111,39.81872214,37.36715984,31.87661434
11/08/2015,28.59138588,27.65217537,26.98560182,25.43280123,25.43819486,27.4731317,33.52561285,41.35177521,43.68863111,41.9807042,40.12683384,39.70577746,36.31272942,34.28889101,33.02097562,33.44945592,35.0683664,39.24223344,40.07364774,39.00111537,38.75039516,37.9746584,35.91804231,31.19933402
12/08/2015,30.31619487,28.58245539,27.31283849,26.15446557,26.42207111,29.1318008,37.00334038,45.56378632,48.85219031,46.1847306,43.96780741,43.82018409,40.58671687,39.22491545,37.80797997,37.38505041,37.741246,41.44931045,44.77645676,45.98411471,43.73345376,42.42343057,38.80447049,32.17818478
13/08/2015,27.65859589,25.86925735,24.68950659,23.70279695,23.52866737,26.30063909,34.46702928,41.34730065,42.62824327,38.93486536,35.96633978,35.34046814,32.77977348,31.93524985,31.60958709,32.44716302,33.2916122,37.76773662,38.31846968,39.3025038,37.99813809,36.00548159,31.63978538,24.20549026
14/08/2015,23.81419321,22.20646164,20.10809253,18.70612301,19.61645389,22.60191297,28.02758074,35.9810474,36.83512968,34.84185451,33.12629676,32.17222228,28.27283174,25.58863385,25.43291213,26.55145303,29.16979742,34.96863704,38.4235332,40.03246048,39.68156673,37.35623804,35.11146606,30.39399048
15/08/2015,30.10447058,27.72343559,26.58898913,26.14447806,26.00809011,25.84571673,25.39480707,29.17926634,34.03714514,37.97813206,38.55599276,38.85226865,37.1429946,33.58935699,32.4166482,31.62747147,32.24750244,36.16985,41.69142712,40.44352329,40.48140437,38.39429359,37.92077471,33.18972694
16/08/2015,28.81460545,25.8162821,24.23754199,23.04700375,22.23561848,21.04746196,19.18211031,19.07033563,23.72152123,29.96731822,33.43029342,35.89286784,34.83410861,30.85415309,28.67472865,26.13582012,25.31381492,28.68396386,31.53687633,31.72997309,33.47511879,33.86836805,33.88384106,29.74692072
17/08/2015,23.55448724,21.39886369,20.10232812,18.42733959,18.87400075,21.88737656,31.28713039,38.17890555,41.71504275,42.70561468,43.40180972,45.50591355,42.97054155,41.05943763,39.45727639,38.57624019,38.71681345,41.27568697,42.65889119,42.9514405,40.65474977,37.57195798,34.4181649,28.57063894
18/08/2015,29.82021461,28.58117279,27.52048252,26.17605657,26.59026914,29.00679697,35.28401415,44.45671122,45.67049444,46.03278258,44.68915827,45.1686668,42.78787521,41.34908641,41.00329514,41.19810093,41.52368272,44.86438038,48.17275918,49.58846968,48.47920915,47.24571221,42.06772842,35.57799865
19/08/2015,33.05737346,30.98370519,29.1613276,27.70408686,27.83995018,30.05343562,36.51860364,45.32511495,47.97393929,46.00712867,44.39018447,43.92773296,41.77630929,39.65202194,39.27894942,39.23975702,38.93895848,41.98918217,46.34216202,47.36000588,46.04141477,43.24018549,38.92229594,33.11776609
20/08/2015,32.95152277,30.8018723,29.28232482,27.15329966,27.52923419,30.52312301,39.01376329,46.97551847,49.51127941,46.9984993,44.48358294,43.70595395,40.60846157,39.13843027,38.81361566,39.3782463,39.96152287,43.65139901,47.52672631,49.56851582,48.31115555,46.30097285,41.88775194,34.55251802
21/08/2015,28.47242221,26.505189,24.91511209,22.88629584,23.41091137,26.58892042,34.37497159,41.69315,42.32912402,37.8967464,35.29791917,32.96750943,30.99279372,27.99811148,27.05883322,28.3958083,30.3625226,35.27060837,37.74946764,41.3782707,41.54810448,39.45468494,36.43704117,30.75583955
22/08/2015,26.68375952,24.72236184,23.52427621,23.04361392,23.17219921,23.4656964,23.89592499,22.70236151,24.46350489,25.00488543,23.90391019,20.42970555,16.72421179,14.36201045,14.04971711,14.84033936,16.72589952,22.53427704,23.91457626,25.84540777,30.27992204,28.87417397,25.72094485,22.08003062
23/08/2015,22.33280818,18.54325374,17.6806939,16.08971765,16.09726829,15.39034836,10.9498066,9.652959495,8.677389733,8.516596914,7.593505795,4.905990395,-2.299225625,-7.071934502,-7.141807881,-4.850803993,-2.406592714,4.455715333,12.1219395,19.46046892,23.03306541,23.59470304,21.39563423,16.03951233
24/08/2015,17.73357867,16.8219298,17.36140955,16.80947957,17.15945798,21.55763276,32.98964057,40.31633194,41.75231335,40.84865487,39.51884375,40.07105235,38.39064967,37.18675354,36.54381297,36.38515607,36.83881776,40.43451417,40.21510701,40.72646819,39.14776621,35.76111852,30.42157685,23.46732757
25/08/2015,18.77050581,16.98484834,13.80034075,12.22050179,14.07893836,19.76520325,26.77723118,33.76221086,35.34824078,31.85234236,27.89179199,26.20010662,21.95117421,19.92930058,20.66217311,22.33659083,24.14603047,28.70244906,32.95266618,37.40908824,37.37049233,35.7679734,32.16865671,26.02731372
26/08/2015,23.37077556,20.37169181,18.2015536,16.42038019,17.78189545,22.53660587,31.82164996,39.37328258,40.15591418,36.11173572,33.16071906,30.65621672,26.21261832,25.04969382,25.81589617,27.07131535,28.99115026,33.90033493,38.95767218,41.04735631,40.55080045,35.74971421,29.75254956,21.66365866
27/08/2015,21.19996007,20.1179938,18.08451074,17.20484998,17.8318441,21.91144321,30.00375463,36.70288677,37.99056278,35.59349246,34.27107051,34.02905904,31.59974315,31.15362122,32.01122072,34.05704789,35.0037541,39.52100078,44.47812015,47.1856592,45.09334487,41.90683664,38.35582665,33.29465335
28/08/2015,28.86096787,28.14912316,26.96162853,25.73107279,26.54408984,29.27121835,37.84000333,46.08793659,48.56681128,46.99374026,45.62656979,44.48567014,40.73073951,36.89059965,34.38560223,33.18693179,34.11853258,37.9527825,41.75404101,44.33619201,44.87505391,42.08869273,39.08616772,33.50054645
29/08/2015,32.84030492,31.06664325,29.43989778,28.34074322,27.43829054,28.61926344,32.24403534,32.85388061,35.41265574,34.42663133,30.36318929,27.89863214,24.73974152,21.6173081,20.35911604,22.75097138,26.80843256,34.56253288,41.00233558,43.97705143,43.21766894,38.94242722,35.72067582,30.07071739
30/08/2015,28.77985245,25.99096414,24.609147,22.45343035,21.56525686,21.27407879,23.4935148,23.65774183,26.60267863,25.44172021,23.85175727,21.67313913,17.23176123,12.62310826,10.95856292,12.19685462,15.8931607,24.45623452,33.5740389,37.45398746,40.8959633,39.12413751,37.16637313,31.43717984
31/08/2015,27.86214896,26.25001496,25.86784389,24.39974626,24.38929397,27.63604703,40.94142933,48.0336155,49.00973161,44.27618976,39.89032927,36.98781437,32.75244921,31.73689646,30.65846296,31.74359554,33.78028065,38.97128044,43.37194556,46.12006675,44.87147153,41.52184869,36.3248834,27.93936582
01/09/2015,26.61145909,25.00552079,23.47937112,22.48215512,22.75526931,25.90228897,35.00372962,41.57220649,42.54324195,39.36340272,36.63843285,36.44927842,33.46534434,32.19969886,31.72866113,32.77985151,33.47094733,37.13518966,38.70923566,41.93591824,41.89885574,38.0185828,34.48679132,28.99168937
02/09/2015,26.3511138,25.33306208,23.91496212,23.14725968,23.83079258,27.14321726,37.01363181,44.18568881,44.67652536,40.52149459,37.63935449,36.55613335,33.0176576,32.09263712,32.20597333,34.11438547,35.56354625,40.34664123,45.80016199,50.1075024,49.60752116,44.85675033,39.29659341,31.40076611
03/09/2015,31.16863902,29.61462939,28.53749136,27.92453262,28.04912306,31.0623149,41.53186546,51.64104875,53.62874857,51.29726208,49.10268924,47.96961262,42.85822093,41.47142238,40.30922722,40.94500862,42.73076469,47.06343792,50.96207927,53.32353727,52.25530493,47.18459745,40.50263561,32.75417289
04/09/2015,28.70012399,26.7375872,24.59060822,23.02671485,23.3029945,27.10061251,37.9175506,46.05479874,47.56743862,42.82420219,39.46276474,36.84607895,32.67760887,30.38216238,29.10132185,30.27809861,31.5394942,35.70005388,36.43909752,40.36719548,41.41847255,36.56618789,32.25465639,26.93531943
05/09/2015,23.66598271,20.57017962,17.71076444,17.025605,16.10835033,17.65748257,18.83186376,18.95872502,21.99889056,21.93934682,20.30375104,18.24975619,15.4375776,8.77722465,3.461060402,2.180411375,6.297135435,12.58158006,17.7749232,22.41312083,27.9905011,22.87816624,17.34967285,13.17681021
06/09/2015,6.123226102,-1.785388944,-4.735578015,-5.084137742,-4.950732869,-4.530179214,-3.336619137,-3.753726492,-2.491973269,-5.670264616,-7.259564585,-5.560389203,-9.175661371,-16.04650471,-20.64129058,-17.61890448,-12.26007141,-3.278833167,7.933282197,20.28531285,25.90712677,25.428792,23.73145059,19.47323952
07/09/2015,16.79768363,15.90534835,15.11348987,15.82623175,16.22532699,20.75395637,35.15592786,43.39027842,46.06039642,44.35994917,42.93868622,43.10087864,40.41375379,37.67362265,35.03922758,34.21613992,34.21886535,37.48506273,42.33705094,47.51257738,44.94027028,40.39976787,35.72559716,28.91441192
08/09/2015,25.72762055,24.71906462,23.42931657,22.06693172,22.71106992,25.1874146,34.80275695,43.59823057,45.70863683,42.14968679,37.94315935,35.64393795,31.67050449,30.23896374,30.71372829,31.60527645,33.3759968,37.93796172,43.64212194,48.67765265,45.62684012,40.61633897,36.42872795,30.61104232
09/09/2015,27.44738554,27.2013511,26.42637055,25.37818885,25.55884755,28.10848056,39.03831071,46.79854096,47.46513642,41.82077499,37.16774982,34.94857263,31.30834329,29.2705134,29.70854984,30.93330214,33.22860064,38.12973989,42.08352801,47.45012369,44.91245649,38.00323312,30.71988921,24.16288762
10/09/2015,26.97251017,25.61923773,24.99664275,24.39381038,24.80859571,28.193656,39.18612905,46.92846891,47.37400331,42.30915781,37.02356448,34.11883722,30.48259849,29.04780255,29.32776348,30.61344956,31.60360875,36.28769416,38.39129325,42.05915274,42.28371017,36.19201555,28.5907031,23.95097896
11/09/2015,23.88611738,23.11058418,22.24795313,21.59335958,22.01401683,25.52414722,36.1918953,42.4243454,43.01696562,39.04179137,34.79326395,31.79135586,27.82380982,24.84595078,23.91587037,26.15559862,28.35488894,33.39274582,38.08426342,42.53257455,42.52113411,35.94841879,30.88366407,27.60974371
12/09/2015,29.71472731,28.23400134,27.66222766,26.57931111,25.9333569,26.45934988,30.42831858,32.00187894,34.67429447,35.37605429,32.13609562,28.26058932,22.5708542,18.34091136,14.9810117,16.65939293,21.62271921,27.76220633,32.48324416,35.23379872,34.0099658,27.58905346,23.87026197,19.43639826
13/09/2015,23.16194603,21.66928942,21.04575847,18.67210194,18.65400439,19.51942392,21.94522925,20.70331874,24.02222583,28.84790399,29.54396663,31.36173165,29.72208578,27.01925347,25.30763199,26.50274953,28.7252325,33.84796207,39.55545821,42.3849058,39.45245001,34.02735589,31.57403612,25.84304947
14/09/2015,19.13300948,18.9005036,18.60867569,18.02161193,17.19885815,21.75897287,35.09895518,41.66502297,43.71220818,44.37231756,43.58514287,45.15036747,43.00722343,42.95875245,41.97190955,40.75316149,39.07394035,41.3414729,41.43536046,43.32979634,42.51398244,35.55395498,29.72370149,23.36312525
15/09/2015,18.89509824,16.55407448,13.21552644,9.985739717,12.63076587,19.78844797,31.19215437,38.30978062,38.71322361,33.30021746,27.81640487,25.00229376,20.99787804,20.69104035,21.01482908,24.38459053,25.97038378,31.58163024,36.38809942,41.92760874,40.20823369,34.30741723,29.18380305,21.16191192
16/09/2015,23.97594007,22.97967639,21.92817417,21.21536975,22.06745442,25.84299957,37.02087333,46.70066283,48.42599134,46.81302758,44.49509886,41.64108817,36.02099086,32.79139876,30.16947276,29.47352641,29.58815007,32.00231736,35.80838391,39.15696164,39.70702898,32.29879042,24.19300627,17.43063592
17/09/2015,15.18965207,13.67235738,10.95005572,9.250063187,10.14570795,16.62740703,30.13875916,35.71151843,35.09326116,31.01646566,27.33617883,26.45186437,24.40653768,23.78537196,23.8213107,25.79713528,26.67607253,31.51831924,36.54828778,40.40156349,37.87762698,31.71803694,27.20749095,22.84389872
18/09/2015,19.005729,19.05653019,17.78771947,16.78225357,18.02303886,22.42092314,34.55776063,42.36767496,43.90040857,41.31336127,38.72571209,36.94916644,33.81493457,30.50716502,30.70324322,32.74361556,34.51919929,39.55267887,46.66199639,50.42876578,48.63531164,40.96674333,36.39798313,31.44143451
19/09/2015,26.99659665,25.7013521,23.94679666,22.7941692,22.44574031,22.91451236,26.45976111,27.93133199,33.43438531,35.15789062,34.06084147,33.104358,30.30131444,27.91677928,27.59444765,28.85316379,31.23989731,37.00622173,41.7961746,43.32151889,42.90520122,36.39877455,33.34820684,28.95735887
20/09/2015,24.89148556,21.71019391,19.65305321,17.17916767,16.82422979,17.11391136,19.35000765,19.28362276,22.27947001,23.94718537,23.94850223,23.01412316,19.68952863,16.72013147,14.8528311,14.0671781,16.24140354,19.70919848,26.05721105,36.5503576,38.33047318,33.14602581,28.82920426,26.47700313
21/09/2015,27.01836308,25.81402099,25.34249621,23.48548269,24.00427165,28.31777008,43.2913189,52.49961678,52.53076116,49.62390314,44.31192982,41.30178509,36.95430342,35.17348536,34.65255955,36.73501377,38.55892152,44.08416589,49.71777334,53.56927987,51.23766656,42.72127296,36.38617284,29.11848575
22/09/2015,24.50739175,22.37314839,20.24811294,18.40317445,18.14594739,22.16316475,33.49425791,39.67872204,41.1808091,38.90472715,37.67521666,38.30687697,37.07143996,36.77935171,37.70618145,41.31133565,41.50495087,45.81416664,51.81236761,55.17079313,50.6207832,42.33812445,36.87593586,31.20030171
23/09/2015,28.83166765,27.59580116,25.75555635,24.26106727,25.65595572,28.87333783,40.1954877,48.3914906,49.77001146,50.25938477,49.52136099,49.57209974,46.47920638,43.97009436,42.54523784,42.68391127,42.03979647,44.30210927,46.91199705,51.87655606,48.4540424,41.90200633,37.4490262,32.50238745
24/09/2015,28.17475797,26.75349202,25.1913103,23.89018648,24.43777873,27.07128962,38.31783453,45.9555966,46.01599672,41.38627361,38.17382252,34.97802628,30.40115145,28.39821667,26.51403164,28.76285507,31.32158867,36.21848353,41.03940828,48.75851478,45.09050357,37.58190324,32.53037204,26.17388384
25/09/2015,24.16968324,23.88551957,23.35882332,22.0619828,22.58513643,26.18698873,38.19529279,47.21651847,47.41843347,43.99372,40.39673416,37.19473771,33.54186248,31.75928236,31.95938622,33.74840175,36.34573325,40.42877456,45.16429192,50.0577746,47.36743044,39.32540336,35.0397734,30.96478441
